record type,bus stop id,bus stop short name,bus stop long name,longitude,latitude
90,6870,SN6870,SB Valley View after Tompkins,-115.189982,36.104025
90,6871,SN6871,NB Valley View after Tompkins,-115.189745,36.104905
90,6872,SN6872,NB Valley View before Nevso,-115.189855,36.112441
90,6873,SN6873,EB Sahara after Rancho Del Vista,-115.041546,36.144481
90,6874,SN6874,WB Sunset after Decatur,-115.208599,36.071856
90,6875,SN6875,SB Rainbow after Robindale,-115.243427,36.047666
90,6876,SN6876,SB Rainbow be before Windmill,-115.243567,36.042227
90,6877,SN6877,SB Rainbow before Shelbourne,-115.24363,36.038013
90,6878,SN6878,EB Wigwam after Rainbow,-115.242926,36.033901
90,6879,SN6879,SB Torrey Pines after Wigwam,-115.23468,36.033995
90,6880,SN6880,SB Torrey Pines after Pebble,-115.234686,36.026175
90,6881,SN6881,SB Jones after Tropicana,-115.225196,36.099175
90,6882,SN6882,SB Jones after Hacienda,-115.225228,36.091972
90,6883,SN6883,Sb Jones before Dewey,-115.225356,36.088653
90,6884,SN6884,SB Jones after Russell,-115.225473,36.08466
90,6885,SN6885,SB Jones after Post,-115.224679,36.074124
90,6886,SN6886,SB Jones after Sunset,-115.224557,36.069849
90,6887,SN6887,SB Jones after Maule,-115.224836,36.063419
90,6888,SN6888,SB Jones after Windmill,-115.225889,36.041424
90,6889,SN6889,SB Jones after Shelbourne,-115.225838,36.038185
90,6890,SN6890,WB Wigwam after Kettledrum,-115.226899,36.034964
90,6891,SN6891,WB Wigwam after Langhorne Creek,-115.230951,36.034748
90,6892,SN6892,NB Torrey Pines after Grand Mayne,-115.234444,36.035273
90,6893,SN6893,NB Torrey Pines after Shelbourne,-115.234441,36.038448
90,6894,SN6894,EB Windmill after Torrey Pines,-115.233803,36.041561
90,6895,SN6895,EB Windmill after Windsor Oaks,-115.229474,36.041803
90,6896,SN6896,NB Jones after Windmill,-115.225426,36.043165
90,6897,SN6897,NB Jones after Carlisle Crest,-115.225311,36.046349
90,6898,SN6898,NB Jones after Robindale,-115.225088,36.049939
90,6899,SN6899,NB Jones after Eldorado,-115.22496,36.053189
90,6900,SN6900,NB Jones after Sunset,-115.224153,36.07156
90,6901,SN6901,NB Jones after Patrick,-115.2247,36.078716
90,6902,SN6902,NB Jones before Conroe,-115.225103,36.086355
90,6903,SN6903,NB Jones before Spring Ranch,-115.225026,36.089271
90,6904,SN6904,NB Decatur before Apulia,-115.206354,36.281356
90,6905,SN6905,NB Decatur after Deer Springs,-115.20636,36.28445
90,6906,SN6906,NB Decatur after Dorrell,-115.206437,36.28789
90,6907,SN6907,NB Decatur after Elkhorn,-115.206465,36.291985
90,6908,SN6908,NB Decatur before Farm,-115.206607,36.295655
90,6909,SN6909,NB Decatur after Farm,-115.206695,36.299355
90,6910,SN6910,NB Decatur after Whispering Sands,-115.20683,36.302641
90,6911,SN6911,WB Grand Teton after Decatur,-115.208016,36.306257
90,6912,SN6912,WB Grand Teton after Thom,-115.212761,36.30585
90,6913,SN6913,WB Grand Teton before Squaw Gulch,-115.21787,36.305505
90,6914,SN6914,SB Jones after Grand Teton,-115.224176,36.303878
90,6915,SN6915,SB Jones after Farm,-115.224305,36.297036
90,6916,SN6916,SB Jones after Elkhorn,-115.224492,36.289805
90,6917,SN6917,SB Jones after Dorrell,-115.224508,36.28598
90,6918,SN6918,EB Deer Springs after Bradley,-115.214811,36.283397
90,6919,SN6919,WB St Rose after Maryland,-115.137303,35.991005
90,6920,SN6920,WB St Rose before Amigo,-115.140624,35.988619
90,6921,SN6921,SB Raiders after St Rose,-115.148325,35.981416
90,6922,SN6922,SB Raiders after Sunridge Heights,-115.145263,35.978568
90,6923,SN6923,SB Raiders before Bruner,-115.14378,35.970631
90,6924,SN6924,WB Bowes after Raiders,-115.144516,35.966431
90,6925,SN6925,SB Chaparral after Bowes,-115.148108,35.965865
90,6926,SN6926,SB Chaparral before Volunteer,-115.148108,35.960432
90,6927,SN6927,WB Volunteer before Bermuda,-115.154279,35.961736
90,6928,SN6928,WB Volunteer after Gilespie,-115.16397,35.962831
90,6929,SN6929,NB Las Vegas Blvd after St Rose,-115.172634,35.967579
90,6930,SN6930,EB Barbara after las Vegas Blvd,-115.172092,35.977221
90,6931,SN6931,EB Barbara after Haven,-115.16772,35.97727
90,6932,SN6932,SB Gilespie after Barbara,-115.163779,35.976887
90,6933,SN6933,SB Gilespie after Gilliflower,-115.163415,35.973321
90,6936,SN6936,EB St Rose after Amigo,-115.140393,35.988162
90,6937,SN6937,NB Las Vegas after Volunteer,-115.172615,35.963467
90,6938,SN6938,EB Ann after Rainbow,-115.241214,36.262903
90,6939,SN6939,EB Ann after Torrey Pines,-115.233141,36.26187
90,6940,SN6940,EB Ann after Maverick,-115.229253,36.261406
90,6941,SN6941,EB Ann after Jones,-115.224895,36.260927
90,6942,SN6942,EB Anne after Rock Creek,-115.220307,36.260933
90,6943,SN6943,EB Ann after Bradley,-115.21588,36.260965
90,6944,SN6944,EB Ann before Decatur,-115.209853,36.261315
90,6945,SN6945,EB Ann after Decatur,-115.206486,36.261435
90,6946,SN6946,EB Ann before Valley,-115.202048,36.261447
90,6947,SN6947,EB Ann after Valley,-115.197345,36.261391
90,6948,SN6948,EB Ann before Allen,-115.193171,36.261402
90,6949,SN6949,EB Ann after Allen,-115.188164,36.26139
90,6950,SN6950,EB Ann after Ferrell,-115.183842,36.261446
90,6951,SN6951,EB Ann before Roaring Surf,-115.165982,36.261622
90,6952,SN6952,EB Ann before Emerald Basin,-115.160032,36.261164
90,6953,SN6953,EB Ann after Donna,-115.129907,36.261307
90,6954,SN6954,EB Ann after Bruce,-115.124961,36.261316
90,6955,SN6955,EB Ann after Lawrence,-115.119106,36.261742
90,6956,SN6956,EB Tropical before Pecos,-115.099785,36.268953
90,6957,SN6957,EB Tropical before Walnut,-115.092635,36.269061
90,6958,SN6958,EB Tropical after Walnut,-115.08861,36.26905
90,6959,SN6959,EB Tropical before Lamb,-115.083392,36.269127
90,6960,SN6960,SB Lamb after Tropical,-115.080135,36.268399
90,6961,SN6961,SB Lamb before Nexus,-115.080135,36.262322
90,6962,SN6962,NB Donovan before Tropical,-115.077191,36.267935
90,6963,SN6963,EB Tropical before Puebla,-115.073325,36.269267
90,6964,SN6964,EB Tropical after Puebla,-115.068893,36.269261
90,6965,SN6965,EB Tropical before Range,-115.064134,36.269529
90,6966,SN6966,NB Sloan before Tropical,-115.04311,36.266411
90,6967,SN6967,EB Tropical after Sloan,-115.042314,36.269611
90,6968,SN6968,EB Tropical after Mt Hood,-115.033426,36.269261
90,6969,SN6969,NB Hollywood after Azure,-115.024943,36.271628
90,6970,SN6970,WB Centennial after Hollywood,-115.026181,36.276479
90,6971,SN6971,WB Centennial before Mt Hood,-115.032585,36.276784
90,6972,SN6972,SB Mt Hood after Centennial,-115.034227,36.275216
90,6973,SN6973,WB Tropical after Mt Hood,-115.034847,36.269532
90,6974,SN6974,WB Tropical before Sloan,-115.041636,36.269811
90,6975,SN6975,SB Sloan after Tropical,-115.043415,36.268255
90,6976,SN6976,WB El Campo Grande after Nicco,-115.048286,36.26606
90,6977,SN6977,NB Range after El Campo Grande,-115.057062,36.266291
90,6978,SN6978,WB Tropical after Range,-115.064227,36.269692
90,6979,SN6979,WB Tropical after Puebla,-115.068905,36.269442
90,6980,SN6980,EB Nexus after Donovan,-115.082727,36.262306
90,6981,SN6981,NB Lamb after Nexus,-115.079654,36.262558
90,6982,SN6982,WB Tropical before Carrot,-115.086556,36.269355
90,6983,SN6983,WB Tropical after Walnut,-115.09213,36.269307
90,6984,SN6984,WB Tropical before Pecos,-115.096819,36.269234
90,6985,SN6985,WB Tropical after Pecos,-115.09953,36.269255
90,6986,SN6986,WB Tropical before Statz,-115.105136,36.269156
90,6987,SN6987,WB Tropical after Statz,-115.108325,36.269119
90,6988,SN6988,WB Ann after Tropical,-115.111769,36.268061
90,6989,SN6989,WB Ann before Losee,-115.114149,36.265069
90,6990,SN6990,WB Ann after Losee,-115.118118,36.262482
90,6991,SN6991,WB Ann after Lawrence,-115.122276,36.261618
90,6992,SN6992,WB Ann after Bruce,-115.128167,36.261565
90,6993,SN6993,WB Ann after Goldfield,-115.140036,36.261617
90,6994,SN6994,WB Ann before Farpoint,-115.162083,36.261874
90,6995,SN6995,WB Ann after Whitestone,-115.167032,36.261861
90,6996,SN6996,WB Ann after Simmons,-115.180779,36.261767
90,6997,SN6997,WB Ann after Ferrell,-115.185409,36.261671
90,6998,SN6998,WB Ann after Allen,-115.18962,36.261666
90,6999,SN6999,WB Ann after Willis,-115.194252,36.261647
90,7000,SN7000,WB Ann after Valley,-115.198905,36.261707
90,7001,SN7001,WB Ann after San Mateo,-115.203117,36.261691
90,7002,SN7002,WB Ann after Calverts,-115.222216,36.261174
90,7003,SN7003,WB Ann before Torrey Pines,-115.233399,36.262179
90,7004,SN7004,WB Ann before Lusitano,-115.238563,36.262818
90,7005,SN7005,WB Blue Diamond after Torrey Pines,-115.236992,36.023798
90,7006,SN7006,NB Rainbow after Blue Diamond,-115.243317,36.024207
90,7007,SN7007,NB Rainbow after Torino,-115.243264,36.028999
90,7008,SN7008,NB Rainbow before Wigwam,-115.243252,36.033641
90,7009,SN7009,NB Rainbow after Shelbourne,-115.243232,36.037972
90,7010,SN7010,SB Ft Apache before Warm Springs,-115.297595,36.056068
90,7011,SN7011,SB Ft Apache before Huntington Cove,-115.297294,36.037275
90,7012,SN7012,SB Ft Apache after Wigwam,-115.297449,36.033024
90,7013,SN7013,SB Ft Apache before Ford,-115.297585,36.030331
90,7014,SN7014,NB Ft Apache after Presley Glen,-115.297289,36.030145
90,7019,SN7019,NB Ft Apache before Sherwood Greens,-115.297115,36.033762
90,7020,SN7020,NB Ft Apache after Sherwood Greens,-115.296879,36.03749
90,7021,SN7021,NB Ft Apache after Springwood Cove,-115.297283,36.052658
90,7022,SN7022,SB Durango after Warm Springs,-115.279324,36.055071
90,7023,SN7023,SB Durango after Rhodes Ranch,-115.279257,36.047055
90,7024,SN7024,SB Durango before Windmill,-115.27913,36.041222
90,7025,SN7025,SB Durango before Shelbourne,-115.279081,36.036724
90,7026,SN7026,SB Durango after Wigwam,-115.279063,36.032856
90,7027,SN7027,SB Durango before Ford,-115.278918,36.030104
90,7028,SN7028,SB Durango after Pebble,-115.278986,36.025403
90,7029,SN7029,NB Durango after Blue Diamond,-115.278942,36.021064
90,7030,SN7030,NB Durango before Pebble,-115.278551,36.025672
90,7031,SN7031,SB Durango after Agate,-115.27924,36.021808
90,7033,SN7033,NB Durango before Ford,-115.278638,36.029365
90,7034,SN7034,NB Durango before Mistral,-115.278756,36.037742
90,7035,SN7035,NB Durango after Windmill,-115.278789,36.041332
90,7036,SN7036,NB Durango after Robindale,-115.278908,36.048499
90,7037,SN7037,NB Durango before Warm Springs,-115.278989,36.0529
90,7038,SN7038,SB Las Vegas before Jo Rae,-115.172674,36.008585
90,7039,SN7039,NB Las Vegas after Cactus,-115.172295,35.999882
90,7040,SN7040,NB Las Vegas after Le Baron,-115.17224,36.010805
90,7041,SN7041,WB Cactus before Dean Martin,-115.183191,35.999188
90,7042,SN7042,WB Cactus before Valley View,-115.188506,35.999037
90,7043,SN7043,WB Cactus after Arville,-115.199293,35.998854
90,7044,SN7044,WB Cactus after Cameron,-115.203889,35.998799
90,7045,SN7045,WB Cactus after Decatur,-115.20837,35.998809
90,7046,SN7046,WB Cactus after Edmond,-115.212813,35.998795
90,7047,SN7047,WB Cactus after Lindell,-115.217259,35.998809
90,7048,SN7048,WB Cactus after Bronco,-115.2283,35.998805
90,7049,SN7049,WB Cactus after Mann,-115.232751,35.998792
90,7050,SN7050,WB Cactus after Verona Wood,-115.236628,35.998792
90,7051,SN7051,WB Cactus after Rainbow,-115.24446,35.998772
90,7052,SN7052,WB Cactus before Rock Gear,-115.248678,35.998655
90,7053,SN7053,WB Cactus after Tenaya,-115.253571,35.998572
90,7054,SN7054,WB Cactus after Aspen Mountain,-115.258333,35.998439
90,7055,SN7055,NB Buffalo after Cactus,-115.261608,35.998954
90,7056,SN7056,NB Buffalo before Haleh,-115.261764,36.002813
90,7057,SN7057,NB Buffalo after Mountains Edge,-115.261605,36.005945
90,7058,SN7058,NB Buffalo after Canyon Estates,-115.261555,36.009277
90,7059,SN7059,NB Buffalo after Gomer,-115.261478,36.012982
90,7063,SN7063,SB Durango after Blue Diamond,-115.279497,36.018962
90,7064,SN7064,SB Durango after Richmar,-115.279832,36.015185
90,7065,SN7065,SB Durango after Gomer,-115.280162,36.011431
90,7066,SN7066,SB Durango before Mountains Edge,-115.280094,36.007919
90,7067,SN7067,WB Mountains Edge after Durango,-115.280766,36.005263
90,7068,SN7068,WB Mountains Edge after Riley,-115.284965,36.005242
90,7069,SN7069,NB El Capitan after Mountains Edge,-115.288957,36.005532
90,7070,SN7070,NB El Capitan after Le Baron,-115.288964,36.009384
90,7071,SN7071,EB Gomer after El Capitan,-115.288456,36.012066
90,7072,SN7072,NB Durango after Gomer,-115.279689,36.012895
90,7073,SN7073,NB Durango after Richmar,-115.279451,36.016071
90,7074,SN7074,NB Durango before Blue Diamond,-115.279079,36.019664
90,7077,SN7077,SB Buffalo after Richmar,-115.261575,36.015283
90,7078,SN7078,SB Buffalo after Gomer,-115.262096,36.011651
90,7079,SN7079,SB Buffalo after Canyon Estates,-115.261766,36.008116
90,7080,SN7080,SB Buffalo after Mountains Edge,-115.261982,36.004682
90,7081,SN7081,EB Cactus after Buffalo,-115.26103,35.998104
90,7082,SN7082,EB Cactus after Grandes Lagos,-115.256539,35.998244
90,7083,SN7083,EB Cactus after Buffalo,-115.252436,35.998332
90,7084,SN7084,EB Cactus after Hays Garden,-115.248538,35.998418
90,7085,SN7085,EB Cactus after Rainbow,-115.242681,35.998488
90,7086,SN7086,EB Cactus after Verona Wood,-115.235604,35.998556
90,7087,SN7087,EB Cactus after El Camino,-115.229262,35.998557
90,7088,SN7088,EB Cactus before Lindell,-115.21383,35.998528
90,7089,SN7089,EB Cactus after Southern Highlands,-115.206715,35.998515
90,7090,SN7090,EB Cactus after Jones,-115.225014,35.998566
90,7091,SN7091,EB Cactus before Isola Bella,-115.203632,35.99856
90,7092,SN7092,EB Cactus after Valley View,-115.188699,35.998735
90,7093,SN7093,EB Cactus before Arville,-115.199992,35.998614
90,7094,SN7094,EB Cactus before Hinson,-115.194672,35.998685
90,7095,SN7095,SB Decatur after Badura,-115.207998,36.062833
90,7096,SN7096,SB Decatur after Warm Springs,-115.208022,36.056622
90,7097,SN7097,SB Decatur before Maulding,-115.208005,36.052337
90,7098,SN7098,SB Decatur after Robindale,-115.207992,36.049309
90,7099,SN7099,SB Decatur after Mesa Verde,-115.208027,36.044907
90,7100,SN7100,EB Windmill after Decatur,-115.207186,36.042371
90,7101,SN7101,SB Arville after Windmill,-115.199405,36.04219
90,7102,SN7102,SB Arville before Camero,-115.199309,36.037533
90,7103,SN7103,NB Decatur after Blue Diamond,-115.207653,36.034235
90,7104,SN7104,NB Decatur after Shelbourne,-115.207673,36.039615
90,7105,SN7105,NB Decatur after Windmill,-115.207666,36.04292
90,7106,SN7106,NB Decatur after Lone Grove,-115.207648,36.045982
90,7107,SN7107,NB Decatur after Warm Springs,-115.20765,36.057502
90,7108,SN7108,NB Decatur before I-215,-115.207623,36.063914
90,7109,SN7109,NB Tenaya after Sky Pointe,-115.251439,36.265005
90,7110,SN7110,NB Tenaya before Tropical,-115.25146,36.269498
90,7111,SN7111,EB Tropical after Centennial Center,-115.263862,36.271883
90,7112,SN7112,SB Tenaya after Azure,-115.251704,36.272963
90,7113,SN7113,SB Tenaya after Tropical,-115.251685,36.269563
90,7114,SN7114,SB Tenaya before Sky Pointe,-115.25168,36.26606
90,7115,SN7115,NB Grand Montecito after Ace,-115.284142,36.294243
90,7116,SN7116,NB Oso Blanca before Farm,-115.289447,36.297343
90,7117,SN7117,WB Farm after Oso Blanca,-115.289884,36.299291
90,7118,SN7118,WB Farm after Tapestry Park,-115.294515,36.299274
90,7119,SN7119,NB Fort Apache after Farm,-115.296701,36.299832
90,7120,SN7120,NB Fort Apache after Gilcrease,-115.296672,36.303365
90,7121,SN7121,WB Grand Teton after Fort Apache,-115.297211,36.306668
90,7122,SN7122,WB Grand Teton after Tee Pee,-115.302778,36.306792
90,7123,SN7123,NB Grand Canyon after Grand Teton,-115.305723,36.307262
90,7124,SN7124,NB Grand Canyon after Eagle Canyon,-115.305787,36.310669
90,7125,SN7125,WB Skye Canyn Prk after Grand Canyn,-115.306896,36.314237
90,7126,SN7126,WB Skye Canyon Park after Skye Park,-115.311253,36.314247
90,7127,SN7127,SB Skye Villag after Skye Canyn Prk,-115.315098,36.31351
90,7128,SN7128,SB Skye Village after Eagle Canyon,-115.315063,36.309821
90,7129,SN7129,EB Grand Teton after Hualapai,-115.314106,36.306616
90,7130,SN7130,EB Grand Teton before Grand Canyon,-115.309198,36.306605
90,7131,SN7131,EB Grand Teton after Grand Canyon,-115.304646,36.306495
90,7132,SN7132,EB Grand Teton after Tee Pee,-115.300086,36.306472
90,7133,SN7133,SB Fort Apache after Gilcrease,-115.296973,36.302478
90,7134,SN7134,EB Farm after Fort Apache,-115.296217,36.299069
90,7135,SN7135,EB Farm before Oso Blanca,-115.292372,36.299082
90,7136,SN7136,SB Oso Blanca after Farm,-115.289668,36.297821
90,7137,SN7137,WB Deer Springs after Durango,-115.288651,36.284665
90,7138,SN7138,WB Deer Springs before Campbell,-115.29281,36.284642
90,7139,SN7139,WB Deer Springs after Fort Apache,-115.297802,36.284679
90,7140,SN7140,WB Deer Springs after Tee Pee,-115.301921,36.284699
90,7141,SN7141,WB Deer Springs before Grand Canyon,-115.305294,36.284731
90,7142,SN7142,WB Deer Springs after Summer Sky,-115.310642,36.284779
90,7143,SN7143,NB Hualapai after Deer Springs,-115.314734,36.285803
90,7144,SN7144,NB Hualapai after Dorrell,-115.314746,36.288825
90,7145,SN7145,NB Hualapai after Elkhorn,-115.314693,36.29269
90,7146,SN7146,NB Hualapai after Severence,-115.314762,36.296162
90,7147,SN7147,NB Hualapai after Farm,-115.314718,36.300133
90,7148,SN7148,NB Hualapai after Gilcrease,-115.314777,36.303514
90,7149,SN7149,SB Hualapai after Grand Teton,-115.315136,36.306154
90,7150,SN7150,SB Hualapai before Farm,-115.315076,36.302161
90,7151,SN7151,SB Hualapai after Farm,-115.31512,36.298794
90,7152,SN7152,SB Hualapai before Elkhorn,-115.315055,36.29506
90,7153,SN7153,SB Hualapai after Elkhorn,-115.315098,36.291427
90,7154,SN7154,SB Hualapai after Dorrell,-115.315132,36.287831
90,7155,SN7155,EB Deer Springs after Hualapai,-115.313791,36.284594
90,7156,SN7156,EB Deer Springs after Grand Canyon,-115.305226,36.284542
90,7157,SN7157,EB Deer Springs after Tee Pee,-115.300432,36.2845
90,7158,SN7158,EB Deer Springs after Fort Apache,-115.295799,36.28444
90,7159,SN7159,EB Deer Springs after Campbell,-115.291582,36.284469
90,7160,SN7160,EB Cactus after Las Vegas,-115.17158,35.99902
90,7161,SN7161,EB Cactus after Bermuda,-115.154414,35.99917
90,7162,SN7162,EB Cactus after Aphrodite,-115.147043,35.999091
90,7163,SN7163,EB Cactus after San Cristobal,-115.141981,35.99902
90,7164,SN7164,EB Cactus after Maryland,-115.135153,35.998927
90,7165,SN7165,EB Cactus before Tamarus,-115.13291,35.998935
90,7166,SN7166,SB Spencer after Cactus,-115.127123,35.999668
90,7167,SN7167,WB Cactus after Spencer,-115.128049,35.999929
